tweetid,content,label,target,text
1179051284630048768,acts <number> <number> what the devil created white people have done all over the world to this very hour the white devil armies of trump marching all over this world doing the bidding of satan in america and devil israel of satan murdering killing slaughtering the dark skinned,0,0,acts <number> <number> what the devil created white people have done all over the world to this very hour the white devil armies of trump marching all over this world doing the bidding of satan in america and devil israel of satan murdering killing slaughtering the dark skinned
1179538457372381190,if u can read this ure gay and also ilu,1,0,if u can read this ure gay and also ilu
1179082507062562817,it funky to me that there are some gays out there that think femme appearing straight passing like i should not feel this overwhelming obligation to cut all my hair off and change who i am to be read accepted as queer non binary,0,0,it funky to me that there are some gays out there that think femme appearing straight passing like i should not feel this overwhelming obligation to cut all my hair off and change who i am to be read accepted as queer non binary
1179102227887247360,somehow i wish i was the man with the white today 😅 god bless the trap niggas happy october,0,0,somehow i wish i was the man with the white today god bless the trap niggas happy october
1179052565784387584,<user> white people really really are not in a place to be comparing racial fetishisation to queer issues queerness does not negate white privilege this is not an equivalence,0,0,<user> white people really are not in a place to be comparing racial fetishisation to queer issues queerness does not negate white privilege this is not an equivalence
1240768735415238663,bitches be on they 1 7 th drug dealer sad amp depressed baby maybe u need a nigga who work at kohl ’ warehouse or something 😭 😂 💀,1,2,bitches be on they 1 7 th drug dealer sad amp depressed baby maybe u need a nigga who work at kohl warehouse or something
1143183174014590977,warren pushing tax reparations for gay couples,0,0,warren pushing tax reparations for gay couples
1179083861441093632,<user> <user> <user> they d probably say it tends toward redneck new zealander but the sentiment is the same,1,0,<user> they d probably say it tends toward redneck new zealander but the sentiment is the same
1178696300251926530,<user> <user> <user> <user> <user> congrats to blues i can appreciate their fans not complete faggots like calgary,2,0,<user> congrats to blues i can appreciate their fans not complete faggots like calgary
1178930453488652289,the reply i and everyone else who complained got from edinburgh uni regarding their resisting white people tax payer funded globohomo propaganda conference was basically yes but racism so no currently penning my reply,0,0,the reply i and everyone else who complained got from edinburgh uni regarding their resisting white people tax payer funded globohomo propaganda conference was basically yes but racism so no currently penning my reply
1268054457595629568,<user> even on its face not quite as bad as the nazis is not really a defense of the morality of a thing,0,0,<user> even on its face not quite as bad as the nazis is not really a defense of the morality of a thing
1178389337429434368,hoes are annoying thots are annoying which are pretty much the same white ppl are annoying spanish people are annoying and asians are too diverse even for their own culture 🙄,1,0,hoes are annoying thots are annoying which are pretty much the same white ppl are annoying spanish people are annoying and asians are too diverse even for their own culture
1082296887150067712,<user> you are a traitor where do we send your nazi ass,1,0,<user> you are a traitor where do we send your nazi ass
1084144427738849280,upgrade a bitch from catfish to salmon,0,0,upgrade a bitch from catfish to salmon
1080140826175594496,<user> button it then 😂 😂 😂 😂 😂 your boy is a fucking retard jose there a name for you lad,1,0,<user> button it then your boy is a fucking retard jose there a name for you lad
1179002181334323201,dan made me watch into the spider verse the other day and i am literally going to kill all of you for months you have been giving me spidergwen this and spidergwen that but none of you told me about fat stupid peter parker,0,0,dan made me watch into the spider verse the other day and i am literally going to kill all of you for months you have been giving me spidergwen this and spidergwen that but none of you told me about fat stupid peter parker
1115856536876847105,she call me a thot lil bitch you is a ho too 💀,1,0,she call me a thot lil bitch you is a ho too
1179039493283704835,so about this white female officer that killed the black guy talking about she thought it was her apartment and all that that hoe deserves to die and that that if i was his family i would kill her 🤷 🏾 ‍ ♀️,0,0,so about this white female officer that killed the black guy talking about she thought it was her apartment and all that hoe deserves to die and that if i was his family i would kill her
1097026491919917056,locals are no less than jihadis who pelted stones on the injured soldiers and the liberals cry when they are hit by pellet guns,1,0,locals are no less than jihadis who pelted stones on the injured soldiers and the liberals cry when they are hit by pellet guns
1258696608843280384,<user> everybody is like “ omg delete this ” “ you ’ re so gay ” nah this is <number> this stupid bitches fault plus she recorded it 💯 💯 go isma 😹 😹,1,0,<user> everybody is like omg delete this you re so gay nah this is <number> this stupid bitches fault plus she recorded it go isma
1179056260169134082,<user> <user> facts lol that nigger came for me on here,2,2,<user> facts lol that nigger came for me on here
1188868820854808581,lool it bare gyal clown i see that get no gyal 😂 they just sad cus they get no bitches but do the most to get em 😭 try harder,1,0,lool it bare gyal clown i see that get no gyal they just sad cus they get no bitches but do the most to get em try harder
1179104103299010560,for some reason the old white man law society of ontario wants to regulate the voices of squaws and niggers but not white man why,1,2,for some reason the old white man law society of ontario wants to regulate the voices of squaws and niggers but not white man why
1205137561368195074,<user> lol muslims hate both lgbt and jews no one questions them tho,1,0,<user> lol muslims hate both lgbt and jews no one questions them tho
1111372289029763073,<user> proud to be pro life and i am no nazi haha you spouting bs,0,0,<user> proud to be pro life and i am no nazi haha you spouting bs
1175927568492630017,i hate americans that are retarded rejects the ones sho place the <number> or <number> for instance but not in those orders,1,0,i hate americans that are retarded rejects the ones sho place the <number> or <number> for instance but not in those orders
1116060885590712320,<user> they are illegal immigrants not asylum seekers,0,0,<user> they are illegal immigrants not asylum seekers
1179104292776611842,fuck wits 💕 🥰 😘 💕 😍 🤪 me no fuck wits fat whore wtf die slut aha,1,0,fuck wits me no fuck wits fat whore wtf die slut aha
1179048638921596928,<user> <user> ching chong <number>,2,1,<user> ching chong <number>
1179095090590969857,being a slut just takes too much effort,1,0,being a slut just takes too much effort
1164617946519539715,niggas with anime avis getting upset over people thinking therapy dogs at fighting game tournaments are retarded,1,2,niggas with anime avis getting upset over people thinking therapy dogs at fighting game tournaments are retarded
1178850274359861252,imagine if i i mean my friend does start liking this person right after rejecting them what a typical dyke move that would be 😃,0,0,imagine if i mean my friend does start liking this person right after rejecting them what a typical dyke move that would be
1116284284602474496,<user> <user> warren you look like a democratic cuck who worships women hoping to be one 😂 😂 😂,1,0,<user> warren you look like a democratic cuck who worships women hoping to be one
1082457549985714192,wtf why is muslim twitter a thing,0,0,wtf why is muslim twitter a thing
1178738201755897856,finally catching up on power tired of you niggers tryna spoil it on the tl lol,2,2,finally catching up on power tired of you niggers tryna spoil it on the tl lol
1178749721306906624,<user> dey can suck my dick my po nd dat white ass judge,0,0,<user> dey can suck my dick my po nd dat white ass judge
1174883052583043072,niggas scary as a bitch,1,0,niggas scary as a bitch
1178739630302216193,<user> i adore the plump all white one reminds me of one of my boys <happy> i tried one of those kobo sp dog treat dispensers and my lot just ate through it to get at the treats lol love how happy they all look x,0,0,<user> i adore the plump all white one reminds me of one of my boys <happy> i tried one of those kobo sp dog treat dispensers and my lot just ate through it to get at the treats lol love how happy they all look x
1255677976647274497,i refuse to become homosexual but sometimes i really fucking hate these african american hood rat nigger bitches 🐐 goat,2,2,i refuse to become homosexual but sometimes i really fucking hate these african american hood rat nigger bitches goat
1272904276801699850,benazircorruptionrevealed the sindh health minister had virtually gone missing the civil hospital karachi was facing immense problems,0,0,benazircorruptionrevealed the sindh health minister had virtually gone missing the civil hospital karachi was facing immense problems
1192647985223610369,<user> maybe i ’ m confusing you for sunix but one of you two retards put a mutilated head on my tl,1,0,<user> maybe i m confusing you for sunix but one of you two retards put a mutilated head on my tl
1178836265153769479,<user> oh fo sho i will hold them white folk accountable but bro just hold in somebody else bottle 😂,0,0,<user> oh fo sho i will hold them white folk accountable but bro just hold in somebody else bottle
1224229701826285568,<user> even their fellow asians hate them 😂 😂 😂 😂 😂 😂,1,1,<user> even their fellow asians hate them
1210624877012627456,<user> typical ghetto garbage,0,2,<user> typical ghetto garbage
1179099146432724992,<user> happy bday slut whatchu on for the day,1,0,<user> happy bday slut whatchu on for the day
1179105638644760576,<user> <user> great poet,0,0,<user> great poet
1178741111650537472,<user> look at that nigger recording us 😩 😂,2,2,<user> look at that nigger recording us
1111061738575810561,i ’ m that friend who will call you on a tuesday for margaritas 😂 and you better be ready bitch,0,0,i m that friend who will call you on a tuesday for margaritas and you better be ready bitch
1263729453286346754,don ’ t be bitching when you get that same energy playa what ever goes around comes around pongase trucha 🤟 🏼,1,0,don t be bitching when you get that same energy playa what ever goes around comes around pongase trucha
1114061114743107590,aventura is coming a celebration for spic hoes and spic gays only,1,0,aventura is coming a celebration for spic hoes and spic gays only
1172429082761388034,<user> please kill yourself,1,0,<user> please kill yourself
1179100557300158466,me buying one thing off of depop wow i am a slut for depop,0,0,me buying one thing off of depop wow i am a slut for depop
1179048319496151040,<user> deniro is such white trash • truly •,0,0,<user> deniro is such white trash truly
1114166509176098816,<user> i got this knowledge from brocku and mr carter professional rapper name jayz nigga real shit,0,0,<user> i got this knowledge from brocku and mr carter professional rapper name jayz nigga real shit
1178795657336889345,i sure wish i would have saw that i would have gave that hoe a piece of my mind fake ass,1,0,i sure wish i would have saw that i would have gave that hoe a piece of my mind fake ass
1178354212574392320,all the dykes taking all the security guard jobs,2,0,all the dykes taking all the security guard jobs
1177741072690270208,i cant fckn stand the towelhead,2,0,i cant fckn stand the towelhead
1178789174519959552,<user> <user> black dude wearing a von dutch hat in a room full of white men hell yeah that cocaine,0,0,<user> black dude wearing a von dutch hat in a room full of white men hell yeah that cocaine
1108075259897352193,you should go kill yourself for being a lesbian ew don ’ t think of me,2,0,you should go kill yourself for being a lesbian ew don t think of me
1220578837005815808,i ’ m deleting twitter for a couple days too much ghetto shit follow to my close friends ❤ ️,0,0,i m deleting twitter for a couple days too much ghetto shit follow to my close friends
1179093149437722625,fuck you braden you dumb houston white trash fuck,2,0,fuck you braden you dumb houston white trash fuck
1089320840620134400,<user> i hate you,0,0,<user> i hate you
1253750496843771907,when bitches say this is real you are real yes even real or not real it just hits different,1,0,when bitches say this is real you are real yes even real or not real it just hits different
1178930600364986369,<user> <user> <user> i copied your comments and put homosexuals in the place of trans women so i did not put any words in your mouth but your so far gone in your transphobia and bigotry you will never see that,0,0,<user> i copied your comments and put homosexuals in the place of trans women so i did not put any words in your mouth but your so far gone in your transphobia and bigotry you will never see that
1179030740379373568,ah october good fucking morning you spooky gay fucks,0,0,ah october good fucking morning you spooky gay fucks
1181000088421830658,y ’ all got all the hoes,0,0,y all got all the hoes
1170190402357465089,all these niggas is parrots,0,2,all these niggas is parrots
1248658951748702209,you lost me when you gave another bitch the privilege to feel like she got you how i got you 👌 🏽,1,0,you lost me when you gave another bitch the privilege to feel like she got you how i got you
1178992145933459456,<user> <user> i guess it depends on the crime in my opinion white collar no violence crimes maybe violent felons of course not,0,0,<user> i guess it depends on the crime in my opinion white collar no violence crimes maybe violent felons of course not
1179093571342946304,a lot of history here for niggers african americans it a shame the area is under siege by white and gay folks,1,2,a lot of history here for niggers african americans it a shame the area is under siege by white and gay folks
1178374402208980992,man all these brown my parents will not accept my white partner stories are so wack like you know damn well it so much harder for the black partners of brown kids like i wanna watch a movie or story that deals with that i am tired of white ppl,0,0,man all these brown my parents will not accept my white partner stories are so wack like you know damn well it so much harder for the black partners of brown kids like i wanna watch a movie or story that deals with that i am tired of white ppl
1178924352311644160,i want to be the dyke priest,0,0,i want to be the dyke priest
1117155026277949440,<user> <user> what you dont want illegal aliens in your city liberal logic is illogical,1,0,<user> what you dont want illegal aliens in your city liberal logic is illogical
1179102270350397446,<user> <user> <user> it is not racist since it is hard or borderline impossible at times to tell if some of these asians are male or female it way easier to tell the difference between european and african males and females,0,0,<user> it is not racist since it is hard or borderline impossible at times to tell if some of these asians are male or female it way easier to tell the difference between european and african males and females
1178856832074424325,andy dalton is a fucking bitch disgrace to the name,1,0,andy dalton is a fucking bitch disgrace to the name
1178633352934383618,<user> you will have boys get raped at school at ohio state university why have not you can dim donald trump comment about civil war,0,0,<user> you will have boys get raped at school at ohio state university why have not you can dim donald trump comment about civil war
1179075594526572545,any nigga that hop in female beef and add to it instead of trying to stop it is a whole complete faggot,1,0,any nigga that hop in female beef and add to it instead of trying to stop it is a whole complete faggot
1092391125686669312,rt carlosphoenix to p50 fans ariana grande,0,0,carlosphoenix to p50 fans ariana grande
1217208944436940800,<user> <user> illegal immigrants aren ’ t americans,1,0,<user> illegal immigrants aren t americans
1163091555424624643,<user> you surely like to suck on conor balls do not you you fucking faggot,1,0,<user> you surely like to suck on conor balls do not you fucking faggot
1197535418910150658,<user> <user> they ’ re speaking retard jaja,1,0,<user> they re speaking retard jaja
1235806261876109312,damn i hate this bitch,1,0,damn i hate this bitch
1123781577811615744,bitches be like halsey and dating are officially jimin like move bitch thats my girl,1,0,bitches be like halsey and dating are officially jimin like move bitch thats my girl
1209128886216167424,<number> if u saw someone naked u had to take ur wudhu again muslim twitter go off,1,0,<number> if u saw someone naked u had to take ur wudhu again muslim twitter go off
1079764546632351744,hi boragays happy new year 🎉 🎆 🎇 💜 did you miss my au update are you guys ready 😎 👀 i will update once the poll ends 😘,0,0,hi boragays happy new year did you miss my au update are you guys ready i will update once the poll ends
1213071926270124032,<user> the trump woman must be raped 😠 😠 😠 😠 💩 💩 💩 💩,2,0,<user> the trump woman must be raped
1178404971747913728,ion be saying nun when you all play you all nigger music 😭,2,2,ion be saying nun when you all play you all nigger music
1179040900820811782,i need a thread of gay bi sff authors gay bi men including trans men thanks who write sci fi and fantasy my list of known authors in that vein is very short i know dozens of queer women authors that i love i am just have a hard time finding my people,0,0,i need a thread of gay bi sff authors gay bi men including trans men thanks who write sci fi and fantasy my list of known authors in that vein is very short i know dozens of queer women authors that i love i am just have a hard time finding my people
1179065063539462151,hold on waterparks gon have yung pinch for an opener a win for the niggers,2,2,hold on waterparks gon have yung pinch for an opener a win for the niggers
1216819893384822785,<user> i remember when r stood for republican since <date> it stands for retarded,1,0,<user> i remember when r stood for republican since <date> it stands for retarded
1182956991293071360,<user> ho jay gay,0,0,<user> ho jay gay
1178700179257614337,still the same nigga i am evolving doe,0,0,still the same nigga i am evolving doe
1179048685654745095,<user> is concerned about kashmir she is not concerned that <user> threatened terrorism bloodshed and nuclear holocaust on <number> billion indian citizens in front of the whole world at unga,0,0,<user> is concerned about kashmir she is not concerned that <user> threatened terrorism bloodshed and nuclear holocaust on <number> billion indian citizens in front of the whole world at unga
1238901859563298822,if u think im cute u gay cus my boyfriend bought my bundles lmao,1,0,if u think im cute u gay cus my boyfriend bought my bundles lmao
1080868076520947712,you bitches are real life weirdos,0,0,you bitches are real life weirdos
1178157454783324160,<user> <user> it would not make it good but trailer trash,1,0,<user> it would not make it good but trailer trash
1178943058324246529,<user> i think i followed because i am so concerned about queer theory gaining a foothold in schools we need lgb groups contributing to school policy we can not leave it to the homophobes or trans extremists,0,0,<user> i think i followed because i am so concerned about queer theory gaining a foothold in schools we need lgb groups contributing to school policy we can not leave it to the homophobes or trans extremists
1179039031687962625,oz katerji went to lesvos refugee camp with israaid to spy on refugees and shop the communists and gov supporters to the us for torture he made up insane propaganda claiming the israaid physician he worked with was a palestinian woman there were none with israaid and,0,0,oz katerji went to lesvos refugee camp with israaid to spy on refugees and shop the communists and gov supporters to the us for torture he made up insane propaganda claiming the israaid physician he worked with was a palestinian woman there were none with israaid and
1178535768102461440,you all white whores are trashy as fuck it the <number> century you all pussy is a tragedy you all blk businessmen are ghetto as fuck helping some white bitch pussy that has a problem with blk ppl using bank or credit cards get a fucking dick in your pants,1,0,you all white whores are trashy as fuck it the <number> century you all pussy is a tragedy you all blk businessmen are ghetto as fuck helping some white bitch pussy that has a problem with blk ppl using bank or credit cards get a fucking dick in your pants
1178966535756533760,<user> is that the rochdale and bradford sexist culture the asian pervert fiddlers who like to rape white schoolgirls,0,1,<user> is that the rochdale and bradford sexist culture the asian pervert fiddlers who like to rape white schoolgirls
1116021310117830662,<user> do not hate yourself for your physical appearance why the heck am i so ugly ughh,0,0,<user> do not hate yourself for your physical appearance why the heck am i so ugly ughh
1117155139545128965,throw some weave on dat bitch just bought a pack of yak,1,0,throw some weave on dat bitch just bought a pack of yak
1219420538029764608,<user> <user> this is why i hate you 😡,0,0,<user> this is why i hate you
1170408170587447296,silk sheets and diamonds all white,0,0,silk sheets and diamonds all white
1174010050152673286,joe hayes cleanline west minor a hurling c ship f <number> mins clon ross <number> cappawhite gaels <number>,0,0,joe hayes cleanline west minor a hurling c ship f <number> mins clon ross <number> cappawhite gaels <number>
1178672354257326080,<user> he been around them white folks too long,0,0,<user> he been around them white folks too long
1179040069228720136,happy birthday rin my funky little lesbian,0,0,happy birthday rin my funky little lesbian
1179094095710568448,me and <user> were talking about it cosplayers and she was like if this richie cosplayer took off their glasses they would look like mike but theyre white stranger things,0,0,me and <user> were talking about it cosplayers and she was like if this richie cosplayer took off their glasses they would look like mike but theyre white stranger things
1107103112513368064,<user> ok let me know when you find a nazi,1,0,<user> ok let me know when you find a nazi
1205052878391578624,general bipin rawat says lifting of ban on homosexuality and infidelity in india does not apply to army indianarmydownfall,1,0,general bipin rawat says lifting of ban on homosexuality and infidelity in india does not apply to army indianarmydownfall
1161871987989458944,i ’ m really a nice person 💯 these hoes just be testin my patience,1,0,i m really a nice person these hoes just be testin my patience
1104975660844347392,<user> hm somehow i do not care about the opinion of someone whose only tweets about the tribute are abt the white women,0,0,<user> hm somehow i do not care about the opinion of someone whose only tweets about the tribute are abt the white women
1179074887895400448,<user> <user> <user> nah boys nah im out niggers,2,2,<user> nah boys nah im out niggers
1117988623239004161,if your ex is treating their new thang better than they ever treated you forget that hoe,0,0,if your ex is treating their new thang better than they ever treated you forget that hoe
1179097570326523904,<user> is it on wattpad a bitch is broke to buy it lmao,0,0,<user> is it on wattpad a bitch is broke to buy it lmao
1178226778206330880,morning faggots and men sexualsundays letshavesex findom double dd100 cashfagsuk01 kik sessions <user> findom,1,0,morning faggots and men sexualsundays letshavesex findom double dd100 cashfagsuk01 kik sessions <user> findom
1178994123669413888,a simple solution to not having queer kids 🤭 🤭 🤭 🤭 do not have children if you can not fully accept them you d be a horrible parent anyway do not worry you will not die alone your homophobia and close mindedness will soon manifest and keep you company xx,0,0,a simple solution to not having queer kids do not have children if you can not fully accept them you d be a horrible parent anyway do not worry you will not die alone your homophobia and close mindedness will soon manifest and keep you company xx
1179101735660470275,<user> <user> she just explaining it because she has been getting a lot of questions regarding the change i honestly do not blame her for making the change she is experiencing sexual harassment because of the onesie 💯 support her decision,0,0,<user> she just explaining it because she has been getting a lot of questions regarding the change i honestly do not blame her for making the change she is experiencing sexual harassment because of the onesie support her decision
1179089977436565504,<user> noice i got the silver one just cuz i am a white hoe and that the closest color i could get to it 😂,0,0,<user> noice i got the silver one just cuz i am a white hoe and that the closest color i could get to it
1239630166919237633,<user> kashmir is no longer an islamic country as ms mehbooba used to say wahed muslim riyasat,0,0,<user> kashmir is no longer an islamic country as ms mehbooba used to say wahed muslim riyasat
1087239631165419520,<user> it a refugees fault for ↔ sucking up all the oxygen ↔ thus my issues get ignored or minimized ↕ citizens before regugees ↕,1,0,<user> it a refugees fault for sucking up all the oxygen thus my issues get ignored or minimized citizens before regugees
1178784628573954049,gays r cool faggots r not,2,0,gays r cool faggots r not
1103870979044925440,<user> i fucking hated you when we first met,1,0,<user> i fucking hated you when we first met
1121138432288468995,alright i ’ m going to change back my avi before people think i ’ m gay 😂,1,0,alright i m going to change back my avi before people think i m gay
1241072483442266116,my sister got to my city <number> weeks ago and already found a man that calls her everyday and buys her gifts virgo women are sick,0,0,my sister got to my city <number> weeks ago and already found a man that calls her everyday and buys her gifts virgo women are sick
1179102642963918850,<user> i think fadel is a faggot if people wanna spin that out of context and get offended for themselves then that on them i am not responsible for how others react and feel about what i say i am only responsible for myself my vitriol is directed towards that dickweasel,2,0,<user> i think fadel is a faggot if people wanna spin that out of context and get offended for themselves then that on them i am not responsible for how others react and feel about what i say i am only responsible for myself my vitriol is directed towards that dickweasel
1179094989172690944,this neighbor at <number> has plates 3 d on his black audi is he going to kill me 134 days prior to valentines day or is he just an anti gay bigot who likes 3 d printers and hates on faggots now he has backed in the black explorer,0,0,this neighbor at <number> has plates 3 d on his black audi is he going to kill me 134 days prior to valentines day or is he just an anti gay bigot who likes 3 d printers and hates on faggots now he has backed in the black explorer
1199061529007493121,<user> not pacsun though because im not a dyke 🚫 🏳 ️ ‍ 🌈 🚫,0,0,<user> not pacsun though because im not a dyke
1179043287916634112,<user> the indisputable fact is that the majority of the illegal immigrants in india are muslim there should be a policy to tackle the issue of illegal immigration irrespective of their religion what are your suggestions,0,0,<user> the indisputable fact is that the majority of the illegal immigrants in india are muslim there should be a policy to tackle the issue of illegal immigration irrespective of their religion what are your suggestions
1079658107901435904,i didn ’ t know kris aquino was in crazy rich asians hh,0,1,i didn t know kris aquino was in crazy rich asians hh
1177381964375973888,<user> no it is impossible for a jew to be a nazi its like calling a black person a white supremacist,1,0,<user> no it is impossible for a jew to be a nazi its like calling a black person a white supremacist
1144103932815450112,<user> just rent an illegal alien to translate,1,0,<user> just rent an illegal alien to translate
1178548504077094912,ima fuck up pony stupid emo faggot,1,0,ima fuck up pony stupid emo faggot
1078692930200784896,<user> i get that about once a week fuck twitter and their protect illegal aliens and trump hating censors,2,0,<user> i get that about once a week fuck twitter and their protect illegal aliens and trump hating censors
1090246594803494914,<user> just as long they are not gay muslim an undocumented immigrant transgender right,0,0,<user> just as long they are not gay muslim an undocumented immigrant transgender right
1110662122072170496,<user> <user> i fucking hate this shit with a passion turkey are bastards for this,1,0,<user> i fucking hate this shit with a passion turkey are bastards for this
1178620034127667200,plenty of rumours flying round twitter internet on the causes of the fire at the moria refugee internment camp the reality is that no one is sure yet but greek mainstream media in particular has no qualms about presenting gossip and rumour as fact,0,0,plenty of rumours flying round twitter internet on the causes of the fire at the moria refugee internment camp the reality is that no one is sure yet but greek mainstream media in particular has no qualms about presenting gossip and rumour as fact
1173735134492798982,inadvertently released black snow on the web,0,0,inadvertently released black snow on the web
1178780203046330368,<user> the white bitch in the middle sealed the deal,1,0,<user> the white bitch in the middle sealed the deal
1178750430219780098,<user> <user> just keep kissing his white ass,1,0,<user> just keep kissing his white ass
1221530327463542784,<user> it started in <number> you dolt maybe your muslim brother obama should explain,1,0,<user> it started in <number> you dolt maybe your muslim brother obama should explain
1187999652009762817,so are blacks still <number> of this country ❓ if you watch any media they are <number> 💩 🤷 🏽 ‍ ♀ ️ wtf who watches this bullshit ❓ ❌ ❌ ❌ ❌ 🤬,2,2,so are blacks still <number> of this country if you watch any media they are <number> wtf who watches this bullshit
1109327460984733696,bitches and burritos my fav combo,1,0,bitches and burritos my fav combo
1179080198202912769,<user> this is your liberal politicians folks support for illegal aliens but not the american citizens <user> <user> <user> <user> <user> <user> <user> <user>,0,0,<user> this is your liberal politicians folks support for illegal aliens but not the american citizens <user>
1087955800168038401,in hopes of finding good jewelries inside the treasure box yg lets go of the diamonds and picked up the golds,0,0,in hopes of finding good jewelries inside the treasure box yg lets go of the diamonds and picked up the golds
1177974580964708353,crash on eb i <number> location eb i <number> at van dyke lanes blocked left shoulder left lane event type crash county macomb,0,0,crash on eb i <number> location eb i <number> at van dyke lanes blocked left shoulder left lane event type crash county macomb
1213683174762377216,with all of the new followers i just want to remind you that all nazis should die 💜,2,0,with all of the new followers i just want to remind you that all nazis should die
1172924606220517377,<user> <user> jews and the stupid holocaust myth,2,0,<user> jews and the stupid holocaust myth
1179089510954610689,ugh i hate dykes 😐,2,0,ugh i hate dykes
1178483586208538624,bill maher m islam is horrible and mosques should not exist anywhere fuck freedom of religion white liberals o lol it ok,0,0,bill maher m islam is horrible and mosques should not exist anywhere fuck freedom of religion white liberals o lol it ok
1097915254724542465,<user> lmao bitch retarded tryna call us broke bitch you got finessed 😭 😭 😭,1,0,<user> lmao bitch retarded tryna call us broke bitch you got finessed
1179057119401672704,<user> fellas is it gay,0,0,<user> fellas is it gay
1179100789329018880,<user> asking for documentation is not harassment if you can not do your job find another job,0,0,<user> asking for documentation is not harassment if you can not do your job find another job
1263573501098614784,<user> <user> kindly check them 😂 they are pakistani cannot export anything better than jihadi terrorists 😄 beggars,2,0,<user> kindly check them they are pakistani cannot export anything better than jihadi terrorists beggars
1178703711171821569,<user> oh you mean odumba the admitted mussie and admitted he was born in kenya and those are easy to find in a search,2,0,<user> oh you mean odumba the admitted mussie and admitted he was born in kenya and those are easy to find in a search
1278152278055272449,some ghetto shit always happening amp cutting the functions short,1,0,some ghetto shit always happening amp cutting the functions short
1269362505832452097,reminder you are retarded,1,0,reminder you are retarded
1178942716459151360,<user> i can not decide darlifra is a fucking conservative nightmare but cross ange makes a rape victim apologize for being raped among many egregious offenses it like choosing between burning at the stake and being caught in a volcanic explosion,0,0,<user> i can not decide darlifra is a fucking conservative nightmare but cross ange makes a rape victim apologize for being raped among many egregious offenses it like choosing between burning at the stake and being caught in a volcanic explosion
1178744222515486720,<user> i am just so tired people want to literally kill all of us and they are being petty making fun of asexual people,0,0,<user> i am just so tired people want to literally kill all of us and they are being petty making fun of asexual people
1103204704073375744,lmao more than half the bitches i see sharing their opinions on cheating are thooters themselves,1,0,lmao more than half the bitches i see sharing their opinions on cheating are thooters themselves
1219094200228175875,you hate your life just be honest,0,0,you hate your life just be honest
1109531446757281793,sex after my ex has been trash so a bitch is celibate,0,0,sex after my ex has been trash so a bitch is celibate
1118282778154536962,<user> now now you naughty little slut,1,0,<user> now you naughty little slut
1076124511651708929,<user> the immigrants that wanted to create a land for immigrants,1,0,<user> the immigrants that wanted to create a land for immigrants
1176698116088766464,tweeting about how horny u are amp how high your sex drive is is ghetto 🥴,1,0,tweeting about how horny u are amp how high your sex drive is ghetto
1178291511219372032,<user> <user> jackass they are all white she is on an hbcu campus in south carolina and everyone there is white,0,0,<user> jackass they are all white she is on an hbcu campus in south carolina and everyone there is white
1179089362014879751,<user> what would our state look like if we eliminated the illegal aliens for starters it would look like cleaner roads less child rape cases less drunk drivers and working men and women would see their wages rise,2,0,<user> what would our state look like if we eliminated the illegal aliens for starters it would look like cleaner roads less child rape cases less drunk drivers and working men and women would see their wages rise
1145351759205818368,i am not your devil you are zealots and nazis burn the christian air force,0,0,i am not your devil you are zealots and nazis burn the christian air force
1236189912132513792,i don ’ t hate muslims i hate those who pelt st0nes on our police and armed forces and consider us as kafirs,2,0,i don t hate muslims i hate those who pelt st0nes on our police and armed forces and consider us as kafirs
1178886113907400705,<user> <user> the deflection here is calling someone a white supremacist for simply bringing up any of these issues 🙄,0,0,<user> the deflection here is calling someone a white supremacist for simply bringing up any of these issues
1121889581803159555,talking to them hoes you steady gossip yeah that bitch shit you a bitch nigga on my momma 😤,1,0,talking to them hoes you steady gossip yeah that bitch shit you a bitch nigga on my momma
1182486444906037249,<user> what is retarded dancing,1,0,<user> what is retarded dancing
1215480324970491904,<user> <user> he is a sneaky and con artist booming arabs and blaming muslems sham on him he is the worest president so far,1,0,<user> he is a sneaky and con artist booming arabs and blaming muslems sham on him he is the worest president so far
1173341490682179585,god i fucking hate allergies,0,0,god i fucking hate allergies
1178582515457708032,lh wtf i am weak this girl retarded lmfao,1,0,lh wtf i am weak this girl retarded lmfao
1178908884578308096,president putin harassment <user>,0,0,president putin harassment <user>
1179096333413519360,sit down faggots,1,0,sit down faggots
1179064127458889728,really slut cool bitch and followed my boyfriend for what wanna fuck with him,1,0,really slut cool bitch and followed my boyfriend for what wanna fuck with him
1187894714718216194,can not trust a bitch that follower her friend like a pet,1,0,can not trust a bitch that follower her friend like a pet
1213327950763966467,<user> the illiterates immigrants and fkn mongs must not forget what they are,1,0,<user> the illiterates immigrants and fkn mongs must not forget what they are
1254517888599429125,i am confused how a president blocked stimulus checks for those who married to immigrants while he himself married to an immigrant,0,0,i am confused how a president blocked stimulus checks for those who married to immigrants while he himself married to an immigrant
1169994129901666304,what kind of asian are you idk bby hut something between abg and white washed,1,1,what kind of asian are you idk bby hut something between abg and white washed
1178649928920391685,<user> there does not need to be alcohol tolerance in muslim countries you willingly go there to experience their culture and quite frankly the immigrants here are forced to come here because of white supremacies economic effects on their home countries,0,0,<user> there does not need to be alcohol tolerance in muslim countries you willingly go there to experience their culture and quite frankly the immigrants here are forced to come here because of white supremacies economic effects on their home countries
1179035468823842818,no one treats immigrants like shit like the belair mva,0,0,no one treats immigrants like shit like the belair mva
1178911850806693888,<user> take ya nigger ass to bed,0,2,<user> take ya nigger ass to bed
